array_size,task_count,task_id,element_count,working_set_bytes,access_pattern,access_pattern_encoded,stride,repeat_count,operation_count,locality_score,burst_time_ms
1000000,500,181,2000,16000,random,2,1,1,1,0.1,0.087398
1000000,500,182,2000,16000,random,2,1,1,1,0.1,0.097203
1000000,500,183,2000,16000,random,2,1,1,1,0.1,0.091859
1000000,500,184,2000,16000,random,2,1,1,1,0.1,0.088989
1000000,500,185,2000,16000,random,2,1,1,1,0.1,0.088094
1000000,500,186,2000,16000,random,2,1,1,1,0.1,0.088964
1000000,500,187,2000,16000,random,2,1,1,1,0.1,0.089489
1000000,500,188,2000,16000,random,2,1,1,1,0.1,0.089182
1000000,500,189,2000,16000,random,2,1,1,1,0.1,0.097891
1000000,500,190,2000,16000,random,2,1,1,1,0.1,0.088376
1000000,500,191,2000,16000,random,2,1,1,1,0.1,0.088015
1000000,500,192,2000,16000,random,2,1,1,1,0.1,0.089015
1000000,500,193,2000,16000,random,2,1,1,1,0.1,0.087389
1000000,500,194,2000,16000,random,2,1,1,1,0.1,0.094552
1000000,500,195,2000,16000,random,2,1,1,1,0.1,0.089121
1000000,500,196,2000,16000,random,2,1,1,1,0.1,0.088812
1000000,500,197,2000,16000,random,2,1,1,1,0.1,0.08896
1000000,500,198,2000,16000,random,2,1,1,1,0.1,0.083643
1000000,500,199,2000,16000,random,2,1,1,1,0.1,0.084283
1000000,500,200,2000,16000,random,2,1,1,1,0.1,0.094391
1000000,500,201,2000,16000,random,2,1,1,1,0.1,0.09036
1000000,500,202,2000,16000,random,2,1,1,1,0.1,0.088861
1000000,500,203,2000,16000,random,2,1,1,1,0.1,0.088233
1000000,500,204,2000,16000,random,2,1,1,1,0.1,0.089961
1000000,500,205,2000,16000,random,2,1,1,1,0.1,0.087753
1000000,500,206,2000,16000,random,2,1,1,1,0.1,0.089139
1000000,500,207,2000,16000,random,2,1,1,1,0.1,0.088348
1000000,500,208,2000,16000,random,2,1,1,1,0.1,0.092747
1000000,500,209,2000,16000,random,2,1,1,1,0.1,0.087606
1000000,500,210,2000,16000,random,2,1,1,1,0.1,0.088146
1000000,500,211,2000,16000,random,2,1,1,1,0.1,0.089072
1000000,500,212,2000,16000,random,2,1,1,1,0.1,0.088828
1000000,500,213,2000,16000,random,2,1,1,1,0.1,0.088802
1000000,500,214,2000,16000,random,2,1,1,1,0.1,0.08964
1000000,500,215,2000,16000,random,2,1,1,1,0.1,0.08905
1000000,500,216,2000,16000,random,2,1,1,1,0.1,0.088908
1000000,500,217,2000,16000,random,2,1,1,1,0.1,0.088961
1000000,500,218,2000,16000,random,2,1,1,1,0.1,0.088238
1000000,500,219,2000,16000,random,2,1,1,1,0.1,0.089577
1000000,500,220,2000,16000,random,2,1,1,1,0.1,0.089956
1000000,500,221,2000,16000,random,2,1,1,1,0.1,0.09007
1000000,500,222,2000,16000,random,2,1,1,1,0.1,0.095207
1000000,500,223,2000,16000,random,2,1,1,1,0.1,0.089287
1000000,500,224,2000,16000,random,2,1,1,1,0.1,0.089046
1000000,500,225,2000,16000,random,2,1,1,1,0.1,0.090601
1000000,500,226,2000,16000,random,2,1,1,1,0.1,0.0891
1000000,500,227,2000,16000,random,2,1,1,1,0.1,0.088124
1000000,500,228,2000,16000,random,2,1,1,1,0.1,0.091272
1000000,500,229,2000,16000,random,2,1,1,1,0.1,0.087991
1000000,500,230,2000,16000,random,2,1,1,1,0.1,0.087621
1000000,500,231,2000,16000,random,2,1,1,1,0.1,0.089721
1000000,500,232,2000,16000,random,2,1,1,1,0.1,0.088864
1000000,500,233,2000,16000,random,2,1,1,1,0.1,0.087432
1000000,500,234,2000,16000,random,2,1,1,1,0.1,0.090982
1000000,500,235,2000,16000,random,2,1,1,1,0.1,0.089053
1000000,500,236,2000,16000,random,2,1,1,1,0.1,0.08984
1000000,500,237,2000,16000,random,2,1,1,1,0.1,0.088762
1000000,500,238,2000,16000,random,2,1,1,1,0.1,0.087653
1000000,500,239,2000,16000,random,2,1,1,1,0.1,0.089024
1000000,500,240,2000,16000,random,2,1,1,1,0.1,0.089881
1000000,500,241,2000,16000,random,2,1,1,1,0.1,0.08769
1000000,500,242,2000,16000,random,2,1,1,1,0.1,0.089269
1000000,500,243,2000,16000,random,2,1,1,1,0.1,0.089504
1000000,500,244,2000,16000,random,2,1,1,1,0.1,0.08939
1000000,500,245,2000,16000,random,2,1,1,1,0.1,0.088957
1000000,500,246,2000,16000,random,2,1,1,1,0.1,0.089607
1000000,500,247,2000,16000,random,2,1,1,1,0.1,0.090946
1000000,500,248,2000,16000,random,2,1,1,1,0.1,0.088824
1000000,500,249,2000,16000,random,2,1,1,1,0.1,0.092887
1000000,500,250,2000,16000,random,2,1,1,1,0.1,0.0969
1000000,500,251,2000,16000,random,2,1,1,1,0.1,0.088083
1000000,500,252,2000,16000,random,2,1,1,1,0.1,0.088149
1000000,500,253,2000,16000,random,2,1,1,1,0.1,0.091206
1000000,500,254,2000,16000,random,2,1,1,1,0.1,0.088953
1000000,500,255,2000,16000,random,2,1,1,1,0.1,0.088341
1000000,500,256,2000,16000,random,2,1,1,1,0.1,0.088546
1000000,500,257,2000,16000,random,2,1,1,1,0.1,0.08931
1000000,500,258,2000,16000,random,2,1,1,1,0.1,0.088983
1000000,500,259,2000,16000,random,2,1,1,1,0.1,0.087749
1000000,500,260,2000,16000,random,2,1,1,1,0.1,0.08872
1000000,500,261,2000,16000,random,2,1,1,1,0.1,0.088491
1000000,500,262,2000,16000,random,2,1,1,1,0.1,0.088947
1000000,500,263,2000,16000,random,2,1,1,1,0.1,0.089659
1000000,500,264,2000,16000,random,2,1,1,1,0.1,0.088373
1000000,500,265,2000,16000,random,2,1,1,1,0.1,0.088192
1000000,500,266,2000,16000,random,2,1,1,1,0.1,0.089121
1000000,500,267,2000,16000,random,2,1,1,1,0.1,0.0873
1000000,500,268,2000,16000,random,2,1,1,1,0.1,0.088458
1000000,500,269,2000,16000,random,2,1,1,1,0.1,0.089218
1000000,500,270,2000,16000,random,2,1,1,1,0.1,0.089026
1000000,500,271,2000,16000,random,2,1,1,1,0.1,0.089596
1000000,500,272,2000,16000,random,2,1,1,1,0.1,0.090706
1000000,500,273,2000,16000,random,2,1,1,1,0.1,0.088124
1000000,500,274,2000,16000,random,2,1,1,1,0.1,0.088371
1000000,500,275,2000,16000,random,2,1,1,1,0.1,0.094388
1000000,500,276,2000,16000,random,2,1,1,1,0.1,0.089076
1000000,500,277,2000,16000,random,2,1,1,1,0.1,0.0906
1000000,500,278,2000,16000,random,2,1,1,1,0.1,0.088335
1000000,500,279,2000,16000,random,2,1,1,1,0.1,0.088913
1000000,500,280,2000,16000,random,2,1,1,1,0.1,0.088825
1000000,500,281,2000,16000,random,2,1,1,1,0.1,0.091199
1000000,500,282,2000,16000,random,2,1,1,1,0.1,0.087282
1000000,500,283,2000,16000,random,2,1,1,1,0.1,0.089482
1000000,500,284,2000,16000,random,2,1,1,1,0.1,0.089452
1000000,500,285,2000,16000,random,2,1,1,1,0.1,0.090026
1000000,500,286,2000,16000,random,2,1,1,1,0.1,0.088658
1000000,500,287,2000,16000,random,2,1,1,1,0.1,0.08852
1000000,500,288,2000,16000,random,2,1,1,1,0.1,0.089664
1000000,500,289,2000,16000,random,2,1,1,1,0.1,0.088786
1000000,500,290,2000,16000,random,2,1,1,1,0.1,0.09727
1000000,500,291,2000,16000,random,2,1,1,1,0.1,0.08742
1000000,500,292,2000,16000,random,2,1,1,1,0.1,0.089016
1000000,500,293,2000,16000,random,2,1,1,1,0.1,0.089371
1000000,500,294,2000,16000,random,2,1,1,1,0.1,0.087169
1000000,500,295,2000,16000,random,2,1,1,1,0.1,0.087824
1000000,500,296,2000,16000,random,2,1,1,1,0.1,0.089561
1000000,500,297,2000,16000,random,2,1,1,1,0.1,0.089226
1000000,500,298,2000,16000,random,2,1,1,1,0.1,0.088611
1000000,500,299,2000,16000,random,2,1,1,1,0.1,0.089951
1000000,500,300,2000,16000,random,2,1,1,1,0.1,0.088626
1000000,500,301,2000,16000,random,2,1,1,1,0.1,0.087672
1000000,500,302,2000,16000,random,2,1,1,1,0.1,0.092246
1000000,500,303,2000,16000,random,2,1,1,1,0.1,0.090416
1000000,500,304,2000,16000,random,2,1,1,1,0.1,0.08765
1000000,500,305,2000,16000,random,2,1,1,1,0.1,0.088659
1000000,500,306,2000,16000,random,2,1,1,1,0.1,0.08872
1000000,500,307,2000,16000,random,2,1,1,1,0.1,0.087652
1000000,500,308,2000,16000,random,2,1,1,1,0.1,0.088822
1000000,500,309,2000,16000,random,2,1,1,1,0.1,0.088482
1000000,500,310,2000,16000,random,2,1,1,1,0.1,0.090519
1000000,500,311,2000,16000,random,2,1,1,1,0.1,0.09233
1000000,500,312,2000,16000,random,2,1,1,1,0.1,0.087837
1000000,500,313,2000,16000,random,2,1,1,1,0.1,0.088891
1000000,500,314,2000,16000,random,2,1,1,1,0.1,0.088805
1000000,500,315,2000,16000,random,2,1,1,1,0.1,0.091148
1000000,500,316,2000,16000,random,2,1,1,1,0.1,0.088431
1000000,500,317,2000,16000,random,2,1,1,1,0.1,0.088728
1000000,500,318,2000,16000,random,2,1,1,1,0.1,0.088887
1000000,500,319,2000,16000,random,2,1,1,1,0.1,0.089973
1000000,500,320,2000,16000,random,2,1,1,1,0.1,0.090193
1000000,500,321,2000,16000,random,2,1,1,1,0.1,0.087243
1000000,500,322,2000,16000,random,2,1,1,1,0.1,0.08826
1000000,500,323,2000,16000,random,2,1,1,1,0.1,0.088476
1000000,500,324,2000,16000,random,2,1,1,1,0.1,0.087137
1000000,500,325,2000,16000,random,2,1,1,1,0.1,0.089074
1000000,500,326,2000,16000,random,2,1,1,1,0.1,0.089952
1000000,500,327,2000,16000,random,2,1,1,1,0.1,0.089133
1000000,500,328,2000,16000,random,2,1,1,1,0.1,0.089339
1000000,500,329,2000,16000,random,2,1,1,1,0.1,0.088105
1000000,500,330,2000,16000,random,2,1,1,1,0.1,0.088939
1000000,500,331,2000,16000,random,2,1,1,1,0.1,0.089166
1000000,500,332,2000,16000,random,2,1,1,1,0.1,0.089582
1000000,500,333,2000,16000,random,2,1,1,1,0.1,0.088842
1000000,500,334,2000,16000,random,2,1,1,1,0.1,0.094394
1000000,500,335,2000,16000,random,2,1,1,1,0.1,0.090024
1000000,500,336,2000,16000,random,2,1,1,1,0.1,0.087224
1000000,500,337,2000,16000,random,2,1,1,1,0.1,0.08877
1000000,500,338,2000,16000,random,2,1,1,1,0.1,0.089007
1000000,500,339,2000,16000,random,2,1,1,1,0.1,0.088432
1000000,500,340,2000,16000,random,2,1,1,1,0.1,0.090203
1000000,500,341,2000,16000,random,2,1,1,1,0.1,0.08843
1000000,500,342,2000,16000,random,2,1,1,1,0.1,0.089383
1000000,500,343,2000,16000,random,2,1,1,1,0.1,0.087929
1000000,500,344,2000,16000,random,2,1,1,1,0.1,0.088983
1000000,500,345,2000,16000,random,2,1,1,1,0.1,0.088179
1000000,500,346,2000,16000,random,2,1,1,1,0.1,0.089045
1000000,500,347,2000,16000,random,2,1,1,1,0.1,0.089653
1000000,500,348,2000,16000,random,2,1,1,1,0.1,0.089806
1000000,500,349,2000,16000,random,2,1,1,1,0.1,0.087774
1000000,500,350,2000,16000,random,2,1,1,1,0.1,0.087547
1000000,500,351,2000,16000,random,2,1,1,1,0.1,0.089966
1000000,500,352,2000,16000,random,2,1,1,1,0.1,0.090192
1000000,500,353,2000,16000,random,2,1,1,1,0.1,0.089247
1000000,500,354,2000,16000,random,2,1,1,1,0.1,0.087841
1000000,500,355,2000,16000,random,2,1,1,1,0.1,0.087541
1000000,500,356,2000,16000,random,2,1,1,1,0.1,0.091185
1000000,500,357,2000,16000,random,2,1,1,1,0.1,0.089531
1000000,500,358,2000,16000,random,2,1,1,1,0.1,0.089898
1000000,500,359,2000,16000,random,2,1,1,1,0.1,0.088024
1000000,500,360,2000,16000,random,2,1,1,1,0.1,0.088675
1000000,500,361,2000,16000,random,2,1,1,1,0.1,0.088393
1000000,500,362,2000,16000,random,2,1,1,1,0.1,0.088229
1000000,500,363,2000,16000,random,2,1,1,1,0.1,0.090607
1000000,500,364,2000,16000,random,2,1,1,1,0.1,0.08987
1000000,500,365,2000,16000,random,2,1,1,1,0.1,0.08809
1000000,500,366,2000,16000,random,2,1,1,1,0.1,0.088159
1000000,500,367,2000,16000,random,2,1,1,1,0.1,0.089564
1000000,500,368,2000,16000,random,2,1,1,1,0.1,0.088377
1000000,500,369,2000,16000,random,2,1,1,1,0.1,0.088119
1000000,500,370,2000,16000,random,2,1,1,1,0.1,0.089235
1000000,500,371,2000,16000,random,2,1,1,1,0.1,0.088438
1000000,500,372,2000,16000,random,2,1,1,1,0.1,0.088624
1000000,500,373,2000,16000,random,2,1,1,1,0.1,0.088108
1000000,500,374,2000,16000,random,2,1,1,1,0.1,0.089354
1000000,500,375,2000,16000,random,2,1,1,1,0.1,0.088097
1000000,500,376,2000,16000,random,2,1,1,1,0.1,0.091393
1000000,500,377,2000,16000,random,2,1,1,1,0.1,0.088787
1000000,500,378,2000,16000,random,2,1,1,1,0.1,0.088694
1000000,500,379,2000,16000,random,2,1,1,1,0.1,0.087577
1000000,500,380,2000,16000,random,2,1,1,1,0.1,0.087941
1000000,500,381,2000,16000,random,2,1,1,1,0.1,0.089664
1000000,500,382,2000,16000,random,2,1,1,1,0.1,0.089816
1000000,500,383,2000,16000,random,2,1,1,1,0.1,0.088455
1000000,500,384,2000,16000,random,2,1,1,1,0.1,0.089107
1000000,500,385,2000,16000,random,2,1,1,1,0.1,0.088247
1000000,500,386,2000,16000,random,2,1,1,1,0.1,0.087829
1000000,500,387,2000,16000,random,2,1,1,1,0.1,0.088903
1000000,500,388,2000,16000,random,2,1,1,1,0.1,0.08966
1000000,500,389,2000,16000,random,2,1,1,1,0.1,0.088819
1000000,500,390,2000,16000,random,2,1,1,1,0.1,0.089097
1000000,500,391,2000,16000,random,2,1,1,1,0.1,0.089049
1000000,500,392,2000,16000,random,2,1,1,1,0.1,0.089196
1000000,500,393,2000,16000,random,2,1,1,1,0.1,0.089538
1000000,500,394,2000,16000,random,2,1,1,1,0.1,0.089137
1000000,500,395,2000,16000,random,2,1,1,1,0.1,0.08721
1000000,500,396,2000,16000,random,2,1,1,1,0.1,0.088258
1000000,500,397,2000,16000,random,2,1,1,1,0.1,0.087706
1000000,500,398,2000,16000,random,2,1,1,1,0.1,0.088145
1000000,500,399,2000,16000,random,2,1,1,1,0.1,0.090989
1000000,500,400,2000,16000,random,2,1,1,1,0.1,0.090234
1000000,500,401,2000,16000,random,2,1,1,1,0.1,0.092446
1000000,500,402,2000,16000,random,2,1,1,1,0.1,0.083818
1000000,500,403,2000,16000,random,2,1,1,1,0.1,0.083726
1000000,500,404,2000,16000,random,2,1,1,1,0.1,0.085246
1000000,500,405,2000,16000,random,2,1,1,1,0.1,0.086198
1000000,500,406,2000,16000,random,2,1,1,1,0.1,0.092559
1000000,500,407,2000,16000,random,2,1,1,1,0.1,0.089845
1000000,500,408,2000,16000,random,2,1,1,1,0.1,0.08855
1000000,500,409,2000,16000,random,2,1,1,1,0.1,0.09513
1000000,500,410,2000,16000,random,2,1,1,1,0.1,0.08502
1000000,500,411,2000,16000,random,2,1,1,1,0.1,0.089989
1000000,500,412,2000,16000,random,2,1,1,1,0.1,0.088893
1000000,500,413,2000,16000,random,2,1,1,1,0.1,0.083411
1000000,500,414,2000,16000,random,2,1,1,1,0.1,0.085731
1000000,500,415,2000,16000,random,2,1,1,1,0.1,0.085358
1000000,500,416,2000,16000,random,2,1,1,1,0.1,0.084083
1000000,500,417,2000,16000,random,2,1,1,1,0.1,0.088112
1000000,500,418,2000,16000,random,2,1,1,1,0.1,0.084719
1000000,500,419,2000,16000,random,2,1,1,1,0.1,0.088002
1000000,500,420,2000,16000,random,2,1,1,1,0.1,0.085319
1000000,500,421,2000,16000,random,2,1,1,1,0.1,0.084219
1000000,500,422,2000,16000,random,2,1,1,1,0.1,0.084164
1000000,500,423,2000,16000,random,2,1,1,1,0.1,0.085724
1000000,500,424,2000,16000,random,2,1,1,1,0.1,0.089562
1000000,500,425,2000,16000,random,2,1,1,1,0.1,0.085482
1000000,500,426,2000,16000,random,2,1,1,1,0.1,0.083384
1000000,500,427,2000,16000,random,2,1,1,1,0.1,0.085404
1000000,500,428,2000,16000,random,2,1,1,1,0.1,0.083632
1000000,500,429,2000,16000,random,2,1,1,1,0.1,0.083488
1000000,500,430,2000,16000,random,2,1,1,1,0.1,0.084299
1000000,500,431,2000,16000,random,2,1,1,1,0.1,0.089667
1000000,500,432,2000,16000,random,2,1,1,1,0.1,0.087725
1000000,500,433,2000,16000,random,2,1,1,1,0.1,0.08916
1000000,500,434,2000,16000,random,2,1,1,1,0.1,0.087544
1000000,500,435,2000,16000,random,2,1,1,1,0.1,0.089224
1000000,500,436,2000,16000,random,2,1,1,1,0.1,0.089466
1000000,500,437,2000,16000,random,2,1,1,1,0.1,0.089426
1000000,500,438,2000,16000,random,2,1,1,1,0.1,0.088449
1000000,500,439,2000,16000,random,2,1,1,1,0.1,0.089601
1000000,500,440,2000,16000,random,2,1,1,1,0.1,0.091424
1000000,500,441,2000,16000,random,2,1,1,1,0.1,0.088728
1000000,500,442,2000,16000,random,2,1,1,1,0.1,0.088992
1000000,500,443,2000,16000,random,2,1,1,1,0.1,0.090927
1000000,500,444,2000,16000,random,2,1,1,1,0.1,0.093613
1000000,500,445,2000,16000,random,2,1,1,1,0.1,0.089821
1000000,500,446,2000,16000,random,2,1,1,1,0.1,0.087809
1000000,500,447,2000,16000,random,2,1,1,1,0.1,0.087649
1000000,500,448,2000,16000,random,2,1,1,1,0.1,0.102197
1000000,500,449,2000,16000,random,2,1,1,1,0.1,0.088546
1000000,500,450,2000,16000,random,2,1,1,1,0.1,0.08791
1000000,500,451,2000,16000,random,2,1,1,1,0.1,0.087741
1000000,500,452,2000,16000,random,2,1,1,1,0.1,0.087802
1000000,500,453,2000,16000,random,2,1,1,1,0.1,0.088274
1000000,500,454,2000,16000,random,2,1,1,1,0.1,0.099682
1000000,500,455,2000,16000,random,2,1,1,1,0.1,0.089167
1000000,500,456,2000,16000,random,2,1,1,1,0.1,0.08782
1000000,500,457,2000,16000,random,2,1,1,1,0.1,0.08751
1000000,500,458,2000,16000,random,2,1,1,1,0.1,0.087947
1000000,500,459,2000,16000,random,2,1,1,1,0.1,0.089093
1000000,500,460,2000,16000,random,2,1,1,1,0.1,0.096279
1000000,500,461,2000,16000,random,2,1,1,1,0.1,0.091534
1000000,500,462,2000,16000,random,2,1,1,1,0.1,0.090442
1000000,500,463,2000,16000,random,2,1,1,1,0.1,0.090324
1000000,500,464,2000,16000,random,2,1,1,1,0.1,0.087649
1000000,500,465,2000,16000,random,2,1,1,1,0.1,0.08745
1000000,500,466,2000,16000,random,2,1,1,1,0.1,0.090234
1000000,500,467,2000,16000,random,2,1,1,1,0.1,0.088166
1000000,500,468,2000,16000,random,2,1,1,1,0.1,0.087652
1000000,500,469,2000,16000,random,2,1,1,1,0.1,0.088487
1000000,500,470,2000,16000,random,2,1,1,1,0.1,0.0882
1000000,500,471,2000,16000,random,2,1,1,1,0.1,0.089333
1000000,500,472,2000,16000,random,2,1,1,1,0.1,0.093927
1000000,500,473,2000,16000,random,2,1,1,1,0.1,0.08868
1000000,500,474,2000,16000,random,2,1,1,1,0.1,0.091272
1000000,500,475,2000,16000,random,2,1,1,1,0.1,0.087551
1000000,500,476,2000,16000,random,2,1,1,1,0.1,0.087609
1000000,500,477,2000,16000,random,2,1,1,1,0.1,0.089586
1000000,500,478,2000,16000,random,2,1,1,1,0.1,0.087266
1000000,500,479,2000,16000,random,2,1,1,1,0.1,0.08811
1000000,500,480,2000,16000,random,2,1,1,1,0.1,0.088857
1000000,500,481,2000,16000,random,2,1,1,1,0.1,0.091096
1000000,500,482,2000,16000,random,2,1,1,1,0.1,0.090047
1000000,500,483,2000,16000,random,2,1,1,1,0.1,0.089116
1000000,500,484,2000,16000,random,2,1,1,1,0.1,0.088261
1000000,500,485,2000,16000,random,2,1,1,1,0.1,0.08939
1000000,500,486,2000,16000,random,2,1,1,1,0.1,0.088988
1000000,500,487,2000,16000,random,2,1,1,1,0.1,0.08935
1000000,500,488,2000,16000,random,2,1,1,1,0.1,0.090485
1000000,500,489,2000,16000,random,2,1,1,1,0.1,0.091298
1000000,500,490,2000,16000,random,2,1,1,1,0.1,0.088624
1000000,500,491,2000,16000,random,2,1,1,1,0.1,0.090673
1000000,500,492,2000,16000,random,2,1,1,1,0.1,0.089166
1000000,500,493,2000,16000,random,2,1,1,1,0.1,0.089488
1000000,500,494,2000,16000,random,2,1,1,1,0.1,0.087802
1000000,500,495,2000,16000,random,2,1,1,1,0.1,0.092819
1000000,500,496,2000,16000,random,2,1,1,1,0.1,0.089476
1000000,500,497,2000,16000,random,2,1,1,1,0.1,0.089266
1000000,500,498,2000,16000,random,2,1,1,1,0.1,0.08962
1000000,500,499,2000,16000,random,2,1,1,1,0.1,0.088621
1000000,500,0,2000,16000,random,2,1,5,5,0.1,0.111485
1000000,500,1,2000,16000,random,2,1,5,5,0.1,0.111211
1000000,500,2,2000,16000,random,2,1,5,5,0.1,0.11392
1000000,500,3,2000,16000,random,2,1,5,5,0.1,0.112463
1000000,500,4,2000,16000,random,2,1,5,5,0.1,0.112802
1000000,500,5,2000,16000,random,2,1,5,5,0.1,0.110284
1000000,500,6,2000,16000,random,2,1,5,5,0.1,0.111245
1000000,500,7,2000,16000,random,2,1,5,5,0.1,0.111973
1000000,500,8,2000,16000,random,2,1,5,5,0.1,0.111169
1000000,500,9,2000,16000,random,2,1,5,5,0.1,0.1103
1000000,500,10,2000,16000,random,2,1,5,5,0.1,0.110702
1000000,500,11,2000,16000,random,2,1,5,5,0.1,0.114534
1000000,500,12,2000,16000,random,2,1,5,5,0.1,0.111097
1000000,500,13,2000,16000,random,2,1,5,5,0.1,0.112627
1000000,500,14,2000,16000,random,2,1,5,5,0.1,0.109604
1000000,500,15,2000,16000,random,2,1,5,5,0.1,0.116016
1000000,500,16,2000,16000,random,2,1,5,5,0.1,0.112852
1000000,500,17,2000,16000,random,2,1,5,5,0.1,0.111262
1000000,500,18,2000,16000,random,2,1,5,5,0.1,0.110665
1000000,500,19,2000,16000,random,2,1,5,5,0.1,0.11297
1000000,500,20,2000,16000,random,2,1,5,5,0.1,0.110949
1000000,500,21,2000,16000,random,2,1,5,5,0.1,0.112726
1000000,500,22,2000,16000,random,2,1,5,5,0.1,0.115758
1000000,500,23,2000,16000,random,2,1,5,5,0.1,0.110007
1000000,500,24,2000,16000,random,2,1,5,5,0.1,0.110153
1000000,500,25,2000,16000,random,2,1,5,5,0.1,0.111894
1000000,500,26,2000,16000,random,2,1,5,5,0.1,0.110575
1000000,500,27,2000,16000,random,2,1,5,5,0.1,0.11234
1000000,500,28,2000,16000,random,2,1,5,5,0.1,0.111786
1000000,500,29,2000,16000,random,2,1,5,5,0.1,0.11063
1000000,500,30,2000,16000,random,2,1,5,5,0.1,0.111585
1000000,500,31,2000,16000,random,2,1,5,5,0.1,0.112088
1000000,500,32,2000,16000,random,2,1,5,5,0.1,0.109725
1000000,500,33,2000,16000,random,2,1,5,5,0.1,0.112836
1000000,500,34,2000,16000,random,2,1,5,5,0.1,0.11536
1000000,500,35,2000,16000,random,2,1,5,5,0.1,0.110496
1000000,500,36,2000,16000,random,2,1,5,5,0.1,0.10975
1000000,500,37,2000,16000,random,2,1,5,5,0.1,0.114571
1000000,500,38,2000,16000,random,2,1,5,5,0.1,0.11088
1000000,500,39,2000,16000,random,2,1,5,5,0.1,0.110899
1000000,500,40,2000,16000,random,2,1,5,5,0.1,0.111575
1000000,500,41,2000,16000,random,2,1,5,5,0.1,0.11415
1000000,500,42,2000,16000,random,2,1,5,5,0.1,0.109837
1000000,500,43,2000,16000,random,2,1,5,5,0.1,0.11023
1000000,500,44,2000,16000,random,2,1,5,5,0.1,0.111114
1000000,500,45,2000,16000,random,2,1,5,5,0.1,0.109732
1000000,500,46,2000,16000,random,2,1,5,5,0.1,0.117819
1000000,500,47,2000,16000,random,2,1,5,5,0.1,0.113133
1000000,500,48,2000,16000,random,2,1,5,5,0.1,0.110521
1000000,500,49,2000,16000,random,2,1,5,5,0.1,0.110728
1000000,500,50,2000,16000,random,2,1,5,5,0.1,0.113259
1000000,500,51,2000,16000,random,2,1,5,5,0.1,0.112595
1000000,500,52,2000,16000,random,2,1,5,5,0.1,0.111951
1000000,500,53,2000,16000,random,2,1,5,5,0.1,0.113439
1000000,500,54,2000,16000,random,2,1,5,5,0.1,0.112572
1000000,500,55,2000,16000,random,2,1,5,5,0.1,0.113954
1000000,500,56,2000,16000,random,2,1,5,5,0.1,0.148656
1000000,500,57,2000,16000,random,2,1,5,5,0.1,0.11107
1000000,500,58,2000,16000,random,2,1,5,5,0.1,0.11012
1000000,500,59,2000,16000,random,2,1,5,5,0.1,0.109701
1000000,500,60,2000,16000,random,2,1,5,5,0.1,0.109973
1000000,500,61,2000,16000,random,2,1,5,5,0.1,0.113478
1000000,500,62,2000,16000,random,2,1,5,5,0.1,0.113161
1000000,500,63,2000,16000,random,2,1,5,5,0.1,0.116282
1000000,500,64,2000,16000,random,2,1,5,5,0.1,0.114278
1000000,500,65,2000,16000,random,2,1,5,5,0.1,0.110501
1000000,500,66,2000,16000,random,2,1,5,5,0.1,0.110467
1000000,500,67,2000,16000,random,2,1,5,5,0.1,0.110631
1000000,500,68,2000,16000,random,2,1,5,5,0.1,0.115059
1000000,500,69,2000,16000,random,2,1,5,5,0.1,0.113548
1000000,500,70,2000,16000,random,2,1,5,5,0.1,0.114457
1000000,500,71,2000,16000,random,2,1,5,5,0.1,0.114267
1000000,500,72,2000,16000,random,2,1,5,5,0.1,0.113478
1000000,500,73,2000,16000,random,2,1,5,5,0.1,0.111225
1000000,500,74,2000,16000,random,2,1,5,5,0.1,0.113072
1000000,500,75,2000,16000,random,2,1,5,5,0.1,0.113388
1000000,500,76,2000,16000,random,2,1,5,5,0.1,0.111012
1000000,500,77,2000,16000,random,2,1,5,5,0.1,0.114028
1000000,500,78,2000,16000,random,2,1,5,5,0.1,0.109588
1000000,500,79,2000,16000,random,2,1,5,5,0.1,0.110546
1000000,500,80,2000,16000,random,2,1,5,5,0.1,0.1099
1000000,500,81,2000,16000,random,2,1,5,5,0.1,0.109661
1000000,500,82,2000,16000,random,2,1,5,5,0.1,0.11291
1000000,500,83,2000,16000,random,2,1,5,5,0.1,0.110647
1000000,500,84,2000,16000,random,2,1,5,5,0.1,0.111581
1000000,500,85,2000,16000,random,2,1,5,5,0.1,0.109836
1000000,500,86,2000,16000,random,2,1,5,5,0.1,0.109881
1000000,500,87,2000,16000,random,2,1,5,5,0.1,0.115925
1000000,500,88,2000,16000,random,2,1,5,5,0.1,0.110178
1000000,500,89,2000,16000,random,2,1,5,5,0.1,0.109876
1000000,500,90,2000,16000,random,2,1,5,5,0.1,0.111813
1000000,500,91,2000,16000,random,2,1,5,5,0.1,0.110082
1000000,500,92,2000,16000,random,2,1,5,5,0.1,0.11006
1000000,500,93,2000,16000,random,2,1,5,5,0.1,0.110813
1000000,500,94,2000,16000,random,2,1,5,5,0.1,0.117114
1000000,500,95,2000,16000,random,2,1,5,5,0.1,0.106029
1000000,500,96,2000,16000,random,2,1,5,5,0.1,0.105285
1000000,500,97,2000,16000,random,2,1,5,5,0.1,0.110384
1000000,500,98,2000,16000,random,2,1,5,5,0.1,0.113183
1000000,500,99,2000,16000,random,2,1,5,5,0.1,0.110144
1000000,500,100,2000,16000,random,2,1,5,5,0.1,0.112229
1000000,500,101,2000,16000,random,2,1,5,5,0.1,0.11031
1000000,500,102,2000,16000,random,2,1,5,5,0.1,0.114113
